Date,EPS Estimate,Reported EPS,Surprise(%),Ticker
2020-08-19 06:00:00-04:00,1.65,3.38,104.36,TGT
2020-11-18 06:00:00-05:00,1.61,2.79,73.77,TGT
2021-03-02 06:00:00-05:00,2.54,2.67,5.2,TGT
2021-05-19 06:00:00-04:00,2.23,3.69,65.19,TGT
2021-08-18 06:00:00-04:00,3.53,3.64,3.06,TGT
2021-11-17 06:00:00-05:00,2.81,3.03,7.85,TGT
2022-03-01 06:00:00-05:00,2.84,3.19,12.26,TGT
2022-05-18 06:00:00-04:00,3.06,2.19,-28.53,TGT
2022-08-17 06:00:00-04:00,0.72,0.39,-45.47,TGT
2022-11-16 06:00:00-05:00,2.18,1.54,-29.35,TGT
2023-02-28 06:00:00-05:00,1.4,1.89,35.06,TGT
2023-05-17 06:00:00-04:00,1.79,2.05,14.69,TGT
2023-08-16 06:00:00-04:00,1.42,1.8,26.85,TGT
2023-11-15 06:00:00-05:00,1.48,2.1,41.91,TGT
2024-03-05 06:00:00-05:00,2.41,2.98,23.52,TGT
2024-05-22 06:00:00-04:00,2.05,2.03,-1.09,TGT
2024-08-21 06:00:00-04:00,2.18,2.57,17.72,TGT
2024-11-20 06:00:00-05:00,2.3,1.85,-19.56,TGT
2025-03-04 06:00:00-05:00,2.25,2.41,7.05,TGT
2025-05-21 06:00:00-04:00,1.65,1.3,-21.27,TGT
2025-08-20 06:00:00-04:00,2.04,2.05,0.37,TGT
2025-11-19 06:00:00-05:00,1.71,1.78,4.09,TGT
2020-02-26 08:00:00-05:00,0.77,0.81,5.36,TJX
2020-05-21 08:00:00-04:00,-0.18,-0.74,-302.33,TJX
2020-08-19 07:00:00-04:00,-0.13,-0.18,-34.82,TJX
2020-11-18 07:00:00-05:00,0.39,0.71,79.85,TJX
2021-02-24 07:00:00-05:00,0.62,0.45,-27.39,TJX
2021-05-19 08:00:00-04:00,0.31,0.44,41.7,TJX
2021-08-18 07:00:00-04:00,0.57,0.64,11.77,TJX
2021-11-17 07:00:00-05:00,0.81,0.84,3.09,TJX
2022-02-23 07:00:00-05:00,0.91,0.78,-14.72,TJX
2022-05-18 07:00:00-04:00,0.6,0.68,12.8,TJX
2022-08-17 07:00:00-04:00,0.67,0.69,3.38,TJX
2022-11-16 07:00:00-05:00,0.8,0.91,13.34,TJX
2023-02-22 07:00:00-05:00,0.89,0.89,-0.44,TJX
2023-05-17 07:00:00-04:00,0.71,0.76,6.31,TJX
2023-08-16 07:00:00-04:00,0.77,0.85,10.65,TJX
2023-11-15 07:00:00-05:00,0.99,1.03,4.06,TJX
2024-02-28 07:00:00-05:00,1.12,1.22,9.08,TJX
2024-05-22 07:00:00-04:00,0.87,0.93,6.34,TJX
2024-08-21 07:00:00-04:00,0.92,0.96,4.4,TJX
2024-11-20 07:00:00-05:00,1.09,1.14,4.2,TJX
2025-02-26 07:00:00-05:00,1.17,1.23,5.48,TJX
2025-05-21 07:00:00-04:00,0.91,0.92,0.79,TJX
2025-08-20 07:00:00-04:00,1.01,1.1,8.45,TJX
2025-11-19 07:00:00-05:00,1.22,1.28,5.02,TJX
2023-11-07 16:00:00-05:00,0.54,0.78,44.78,TKO
2024-02-27 16:00:00-05:00,0.55,0.26,-52.06,TKO
2024-05-08 16:00:00-04:00,0.36,2.66,628.75,TKO
2024-08-08 07:00:00-04:00,0.89,0.72,-19.02,TKO
2024-11-06 16:00:00-05:00,0.58,0.28,-51.33,TKO
2025-02-26 16:00:00-05:00,0.16,0.39,141.28,TKO
2025-05-08 17:00:00-04:00,0.55,0.69,24.4,TKO
2025-08-06 16:00:00-04:00,1.67,0.61,-63.63,TKO
2025-11-05 16:00:00-05:00,0.22,0.39,76.95,TKO
2020-01-30 06:00:00-05:00,3.54,3.55,0.37,TMO
2020-04-22 06:00:00-04:00,2.82,2.94,4.35,TMO
2020-07-22 06:00:00-04:00,2.89,3.89,34.57,TMO
2020-10-21 06:00:00-04:00,4.3,5.63,30.82,TMO
2021-02-01 06:00:00-05:00,6.57,7.09,7.89,TMO
2021-04-29 06:00:00-04:00,6.68,7.21,7.87,TMO
2021-07-28 06:00:00-04:00,5.47,5.6,2.31,TMO
2021-10-27 06:00:00-04:00,4.7,5.76,22.68,TMO
2022-02-02 06:00:00-05:00,5.27,6.54,24.01,TMO
2022-04-28 06:00:00-04:00,6.21,7.25,16.8,TMO
2022-07-28 06:00:00-04:00,4.98,5.51,10.61,TMO
2022-10-26 06:00:00-04:00,4.82,5.08,5.5,TMO
2023-02-01 06:00:00-05:00,5.2,5.4,3.84,TMO
2023-04-26 06:00:00-04:00,5.03,5.03,-0.08,TMO
2023-07-26 06:00:00-04:00,5.43,5.15,-5.17,TMO
2023-10-25 06:00:00-04:00,5.61,5.69,1.37,TMO
2024-01-31 06:00:00-05:00,5.65,5.67,0.42,TMO
2024-04-24 06:00:00-04:00,4.71,5.11,8.45,TMO
2024-07-24 06:00:00-04:00,5.13,5.37,4.72,TMO
2024-10-23 06:00:00-04:00,5.25,5.28,0.5,TMO
2025-01-30 06:00:00-05:00,5.94,6.1,2.66,TMO
2025-04-23 06:00:00-04:00,5.1,5.15,0.94,TMO
2025-07-23 06:00:00-04:00,5.23,5.36,2.55,TMO
2025-10-22 06:00:00-04:00,5.5,5.79,5.32,TMO
2020-02-06 16:00:00-05:00,0.84,0.87,4.14,TMUS
2020-05-06 16:00:00-04:00,1.03,1.1,6.49,TMUS
2020-08-06 16:00:00-04:00,0.15,0.84,460.22,TMUS
2020-11-05 16:00:00-05:00,0.4,1.18,192.95,TMUS
2021-02-04 16:00:00-05:00,0.51,0.6,17.88,TMUS
2021-05-04 16:00:00-04:00,0.58,0.93,61.47,TMUS
2021-07-29 16:00:00-04:00,0.49,0.78,60.0,TMUS
2021-11-02 16:00:00-04:00,0.49,1.31,167.4,TMUS
2022-02-01 19:00:00-05:00,0.09,1.1,1179.07,TMUS
2022-04-27 06:00:00-04:00,0.36,1.41,292.54,TMUS
2022-07-27 06:00:00-04:00,0.28,-0.09,-132.47,TMUS
2022-10-27 16:00:00-04:00,0.5,2.27,355.47,TMUS
2023-02-01 06:00:00-05:00,1.06,1.59,49.68,TMUS
2023-04-27 16:00:00-04:00,1.48,1.58,6.84,TMUS
2023-07-27 16:00:00-04:00,1.73,2.05,18.14,TMUS
2023-10-25 06:00:00-04:00,1.89,2.0,5.69,TMUS
2024-01-25 16:00:00-05:00,1.96,1.83,-6.53,TMUS
2024-04-26 12:00:00-04:00,1.92,2.09,8.74,TMUS
2024-07-31 07:00:00-04:00,2.29,2.51,9.75,TMUS
2024-10-23 16:00:00-04:00,2.45,2.71,10.97,TMUS
2025-01-29 07:00:00-05:00,2.28,2.57,12.61,TMUS
2025-04-24 16:00:00-04:00,2.48,2.64,6.64,TMUS
2025-07-23 16:00:00-04:00,2.67,2.84,6.29,TMUS
2025-10-23 06:00:00-04:00,2.4,2.41,0.39,TMUS
2020-01-30 16:00:00-05:00,2.47,3.07,23.99,TPL
2020-04-30 17:00:00-04:00,2.4,2.47,2.92,TPL
2020-07-30 16:00:00-04:00,2.08,1.19,-42.95,TPL
2020-11-02 16:00:00-05:00,1.2,1.99,66.29,TPL
2021-02-25 16:00:00-05:00,1.46,1.92,31.73,TPL
2021-05-06 16:00:00-04:00,1.91,2.15,12.57,TPL
2021-08-05 16:00:00-04:00,2.41,2.45,1.94,TPL
2021-11-04 16:00:00-04:00,3.18,3.61,13.48,TPL
2022-02-23 16:00:00-05:00,3.91,3.4,-12.96,TPL
2022-05-04 16:00:00-04:00,3.96,4.21,6.31,TPL
2022-08-03 16:00:00-04:00,5.28,5.12,-2.97,TPL
2022-11-02 16:00:00-04:00,5.53,5.61,1.45,TPL
2023-02-22 16:00:00-05:00,4.76,4.31,-9.45,TPL
2023-05-03 16:00:00-04:00,4.61,3.75,-18.79,TPL
2023-08-02 16:00:00-04:00,3.74,4.35,16.31,TPL
2023-11-01 16:00:00-04:00,4.69,4.58,-2.35,TPL
2024-02-21 16:00:00-05:00,4.5,4.91,9.11,TPL
2024-05-08 16:00:00-04:00,4.34,4.97,14.52,TPL
2024-08-07 16:00:00-04:00,5.36,4.98,-7.11,TPL
2025-08-06 16:00:00-04:00,6.96,5.05,-27.41,TPL
2025-11-05 16:00:00-05:00,5.77,5.27,-8.7,TPL
2019-11-05 06:00:00-05:00,0.37,0.4,8.27,TPR
2020-02-06 06:00:00-05:00,0.99,1.1,11.12,TPR
2020-04-30 07:00:00-04:00,-0.04,-0.27,-665.96,TPR
2020-08-13 06:00:00-04:00,-0.6,-0.25,58.5,TPR
2020-10-29 06:00:00-04:00,0.22,0.58,159.72,TPR
2021-02-04 06:00:00-05:00,1.0,1.15,14.79,TPR
2021-05-06 06:00:00-04:00,0.31,0.51,62.91,TPR
2021-08-19 06:00:00-04:00,0.69,0.74,7.83,TPR
2021-11-11 06:00:00-05:00,0.7,0.82,17.95,TPR
2022-02-10 06:00:00-05:00,1.19,1.33,12.16,TPR
2022-05-12 06:00:00-04:00,0.41,0.51,23.49,TPR
2022-08-18 06:00:00-04:00,0.77,0.78,0.93,TPR
2022-11-10 06:00:00-05:00,0.76,0.79,3.87,TPR
2023-02-09 06:00:00-05:00,1.27,1.36,6.87,TPR
2023-05-11 06:00:00-04:00,0.6,0.78,30.55,TPR
2023-08-17 06:00:00-04:00,0.97,0.95,-1.7,TPR
2023-11-09 06:00:00-05:00,0.9,0.93,3.04,TPR
2024-02-08 06:00:00-05:00,1.46,1.63,11.48,TPR
2024-05-09 06:00:00-04:00,0.63,0.6,-5.19,TPR
2024-08-15 06:00:00-04:00,0.88,0.92,4.45,TPR
2025-02-06 06:00:00-05:00,1.75,2.0,14.42,TPR
2025-05-08 06:00:00-04:00,0.88,1.03,17.05,TPR
2025-08-14 06:00:00-04:00,0.98,-2.49,-353.22,TPR
2025-11-06 06:00:00-05:00,1.26,1.38,9.45,TPR
2020-02-20 17:00:00-05:00,-0.09,0.36,517.47,TRGP
2020-05-07 15:00:00-04:00,-0.07,1.28,1941.36,TRGP
2020-08-06 14:00:00-04:00,-0.04,0.14,430.34,TRGP
2020-11-05 14:00:00-05:00,0.14,0.22,51.58,TRGP
2021-02-18 15:00:00-05:00,0.3,0.03,-91.7,TRGP
2021-05-06 14:00:00-04:00,0.17,0.52,209.41,TRGP
2021-08-05 13:00:00-04:00,0.29,0.16,-44.06,TRGP
2021-11-04 12:00:00-04:00,0.38,0.58,54.2,TRGP
2022-02-24 11:00:00-05:00,0.51,0.7,37.9,TRGP
2022-05-05 14:00:00-04:00,1.08,0.79,-27.13,TRGP
2022-08-04 12:00:00-04:00,1.01,0.09,-91.62,TRGP
2022-11-03 15:00:00-04:00,1.13,1.37,21.27,TRGP
2023-02-22 16:00:00-05:00,1.16,1.62,40.03,TRGP
2023-05-04 13:00:00-04:00,1.37,-0.56,-140.48,TRGP
2023-08-03 12:00:00-04:00,1.23,0.98,-20.34,TRGP
2023-11-02 15:00:00-04:00,1.16,1.09,-6.12,TRGP
2024-02-15 16:00:00-05:00,1.43,1.5,4.72,TRGP
2024-05-02 13:00:00-04:00,1.28,1.37,7.67,TRGP
2024-08-01 14:00:00-04:00,1.27,1.58,24.59,TRGP
2024-11-05 15:00:00-05:00,1.61,1.92,19.13,TRGP
2025-02-20 14:00:00-05:00,1.83,1.82,-0.65,TRGP
2025-05-01 12:00:00-04:00,2.04,1.89,-7.56,TRGP
2025-08-07 13:00:00-04:00,1.98,2.02,2.2,TRGP
2025-11-05 13:00:00-05:00,2.13,2.2,3.06,TRGP
2020-02-12 16:00:00-05:00,0.47,0.53,11.77,TRMB
2020-05-06 17:00:00-04:00,0.41,0.49,20.85,TRMB
2020-08-05 16:00:00-04:00,0.39,0.52,31.8,TRMB
2020-11-04 16:00:00-05:00,0.42,0.6,41.41,TRMB
2021-02-10 16:00:00-05:00,0.51,0.61,19.61,TRMB
2021-05-05 16:00:00-04:00,0.55,0.66,20.37,TRMB
2021-08-04 16:00:00-04:00,0.6,0.72,19.82,TRMB
2021-11-03 16:00:00-04:00,0.59,0.66,11.14,TRMB
2022-02-09 06:00:00-05:00,0.63,0.62,-0.9,TRMB
2022-05-05 06:00:00-04:00,0.67,0.73,8.42,TRMB
2022-08-05 06:00:00-04:00,0.62,0.64,2.67,TRMB
2022-11-02 06:00:00-04:00,0.66,0.66,0.01,TRMB
2023-02-08 06:00:00-05:00,0.61,0.6,-2.13,TRMB
2023-05-03 06:00:00-04:00,0.67,0.72,8.02,TRMB
2023-08-03 06:00:00-04:00,0.6,0.64,7.52,TRMB
2023-11-01 07:00:00-04:00,0.6,0.68,13.19,TRMB
2024-02-12 06:00:00-05:00,0.6,0.63,5.77,TRMB
2024-05-03 06:00:00-04:00,0.6,0.64,6.7,TRMB
2024-08-06 06:00:00-04:00,0.58,0.62,6.56,TRMB
2024-11-06 06:00:00-05:00,0.26,0.16,-38.62,TRMB
2025-02-19 06:00:00-05:00,0.88,0.89,0.57,TRMB
2025-05-07 06:00:00-04:00,0.58,0.61,4.43,TRMB
2025-08-06 06:00:00-04:00,0.63,0.71,13.6,TRMB
2025-11-05 06:00:00-05:00,0.72,0.81,12.95,TRMB
2020-01-29 08:00:00-05:00,1.95,2.03,4.14,TROW
2020-04-28 16:00:00-04:00,1.8,1.87,3.62,TROW
2020-07-29 08:00:00-04:00,2.03,2.29,12.58,TROW
2020-10-29 07:00:00-04:00,2.43,2.55,5.09,TROW
2021-01-28 07:00:00-05:00,2.63,2.89,9.93,TROW
2021-04-29 11:00:00-04:00,2.94,3.01,2.46,TROW
2021-07-29 07:00:00-04:00,3.21,3.31,3.19,TROW
2021-10-28 07:00:00-04:00,3.31,3.27,-1.2,TROW
2022-01-27 08:00:00-05:00,3.13,3.17,1.34,TROW
2022-04-28 07:00:00-04:00,2.76,2.62,-5.16,TROW
2022-07-28 15:00:00-04:00,2.15,1.79,-16.67,TROW
2022-10-27 13:00:00-04:00,1.81,1.86,2.68,TROW
2023-01-26 09:00:00-05:00,1.71,1.74,1.57,TROW
2023-05-02 07:00:00-04:00,1.66,1.83,10.51,TROW
2023-07-28 07:00:00-04:00,1.73,2.02,16.91,TROW
2023-10-27 07:00:00-04:00,1.77,2.17,22.4,TROW
2024-02-08 07:00:00-05:00,1.63,1.72,5.8,TROW
2024-04-26 07:00:00-04:00,2.03,2.38,17.22,TROW
2024-07-26 07:00:00-04:00,2.28,2.26,-0.85,TROW
2024-11-01 07:00:00-04:00,2.35,2.57,9.54,TROW
2025-02-05 07:00:00-05:00,2.24,1.92,-14.29,TROW
2025-05-02 07:00:00-04:00,2.05,2.15,5.13,TROW
2025-08-01 07:00:00-04:00,2.13,2.24,4.94,TROW
2025-10-31 07:00:00-04:00,2.54,2.81,10.5,TROW
2020-01-23 06:00:00-05:00,3.27,3.32,1.39,TRV
2020-04-21 07:00:00-04:00,2.86,2.62,-8.28,TRV
2020-07-23 06:00:00-04:00,-0.2,-0.2,0.73,TRV
2020-10-20 06:00:00-04:00,3.04,3.12,2.49,TRV
2021-01-21 06:00:00-05:00,3.15,4.91,55.81,TRV
2021-04-20 06:00:00-04:00,2.4,2.73,13.94,TRV
2021-07-20 06:00:00-04:00,2.38,3.45,44.79,TRV
2021-10-19 06:00:00-04:00,1.94,2.6,33.99,TRV
2022-01-20 06:00:00-05:00,3.81,5.2,36.31,TRV
2022-04-19 06:00:00-04:00,3.62,4.22,16.69,TRV
2022-07-21 06:00:00-04:00,1.97,2.57,30.19,TRV
2022-10-19 06:00:00-04:00,1.6,2.2,37.21,TRV
2023-01-24 07:00:00-05:00,3.4,3.4,,TRV
2023-04-19 06:00:00-04:00,3.58,4.11,14.71,TRV
2023-07-20 06:00:00-04:00,2.12,0.06,-97.17,TRV
2023-10-18 06:00:00-04:00,3.07,1.95,-36.45,TRV
2024-01-19 06:00:00-05:00,5.09,7.01,37.79,TRV
2024-04-17 07:00:00-04:00,4.86,4.69,-3.43,TRV
2024-07-19 06:00:00-04:00,2.0,2.51,25.61,TRV
2024-10-17 06:00:00-04:00,3.6,5.42,50.41,TRV
2025-01-22 06:00:00-05:00,6.67,8.96,34.29,TRV
2025-04-16 06:00:00-04:00,0.77,1.91,147.67,TRV
2025-07-17 06:00:00-04:00,3.61,6.51,80.1,TRV
2025-10-16 06:00:00-04:00,6.38,8.14,27.6,TRV
2020-01-30 08:00:00-05:00,0.25,0.24,-1.49,TSCO
2020-04-23 08:00:00-04:00,0.14,0.14,1.14,TSCO
2020-07-23 06:00:00-04:00,0.52,0.58,11.75,TSCO
2020-10-22 06:00:00-04:00,0.28,0.32,17.77,TSCO
2021-01-28 06:00:00-05:00,0.31,0.23,-24.94,TSCO
2021-04-22 06:00:00-04:00,0.2,0.31,57.62,TSCO
2021-07-19 07:00:00-04:00,0.59,0.64,7.6,TSCO
2021-10-21 07:00:00-04:00,0.33,0.39,17.3,TSCO
2022-01-27 06:00:00-05:00,0.37,0.39,4.63,TSCO
2022-04-21 06:00:00-04:00,0.29,0.33,15.21,TSCO
2022-07-21 07:00:00-04:00,0.7,0.71,0.17,TSCO
2022-10-20 06:00:00-04:00,0.41,0.42,1.23,TSCO
2023-01-26 06:00:00-05:00,0.47,0.49,3.43,TSCO
2023-04-27 06:00:00-04:00,0.34,0.33,-3.71,TSCO
2023-07-27 06:00:00-04:00,0.78,0.77,-2.22,TSCO
2023-10-26 07:00:00-04:00,0.46,0.47,1.71,TSCO
2024-02-01 07:00:00-05:00,0.44,0.46,2.79,TSCO
2024-04-25 07:00:00-04:00,0.34,0.37,6.47,TSCO
2024-07-25 06:00:00-04:00,0.78,0.79,0.21,TSCO
2024-10-24 06:00:00-04:00,0.45,0.45,0.19,TSCO
2025-01-30 06:00:00-05:00,0.46,0.44,-3.37,TSCO
2025-04-24 06:00:00-04:00,0.37,0.34,-7.95,TSCO
2025-07-24 06:00:00-04:00,0.8,0.81,0.95,TSCO
2025-10-23 06:00:00-04:00,0.48,0.49,1.66,TSCO
2020-01-29 16:00:00-05:00,0.12,0.14,17.76,TSLA
2020-04-29 12:00:00-04:00,-0.01,0.08,650.29,TSLA
2020-07-22 16:00:00-04:00,-0.01,0.15,1460.77,TSLA
2020-10-21 18:00:00-04:00,0.2,0.25,25.78,TSLA
2021-01-27 16:00:00-05:00,0.35,0.27,-23.91,TSLA
2021-04-26 16:00:00-04:00,0.26,0.31,19.42,TSLA
2021-07-26 16:00:00-04:00,0.32,0.48,49.86,TSLA
2021-10-20 15:00:00-04:00,0.54,0.62,15.22,TSLA
2022-01-26 16:00:00-05:00,0.79,0.85,6.88,TSLA
2022-04-20 16:00:00-04:00,0.75,1.07,42.31,TSLA
2022-07-20 17:00:00-04:00,0.6,0.76,26.89,TSLA
2022-10-19 17:00:00-04:00,1.0,1.05,5.23,TSLA
2023-01-25 16:00:00-05:00,1.11,1.19,7.2,TSLA
2023-04-19 16:00:00-04:00,0.85,0.85,-0.43,TSLA
2023-07-19 16:00:00-04:00,0.82,0.91,11.12,TSLA
2023-10-18 16:00:00-04:00,0.73,0.66,-9.81,TSLA
2024-01-24 16:00:00-05:00,0.74,0.71,-4.1,TSLA
2024-04-23 16:00:00-04:00,0.49,0.45,-8.14,TSLA
2024-07-23 20:00:00-04:00,0.62,0.52,-16.15,TSLA
2024-10-23 16:00:00-04:00,0.5,0.62,24.76,TSLA
2025-01-29 16:00:00-05:00,0.77,0.73,-4.83,TSLA
2025-04-22 16:00:00-04:00,0.41,0.27,-34.89,TSLA
2025-07-23 16:00:00-04:00,0.3,0.33,10.49,TSLA
2025-10-22 16:00:00-04:00,0.56,0.5,-10.53,TSLA
2020-02-06 07:00:00-05:00,1.67,1.66,-0.85,TSN
2020-05-04 08:00:00-04:00,1.12,0.77,-31.23,TSN
2020-08-03 07:00:00-04:00,0.96,1.4,45.15,TSN
2020-11-16 07:00:00-05:00,1.19,1.81,52.39,TSN
2021-02-11 06:00:00-05:00,1.5,1.94,29.27,TSN
2021-05-10 07:00:00-04:00,1.13,1.34,18.18,TSN
2021-08-09 07:00:00-04:00,1.63,2.7,65.58,TSN
2021-11-15 07:00:00-05:00,2.22,2.3,3.73,TSN
2022-02-07 07:00:00-05:00,1.88,2.87,52.74,TSN
2022-05-09 07:00:00-04:00,1.81,2.29,26.47,TSN
2022-08-08 07:00:00-04:00,1.97,1.94,-1.53,TSN
2022-11-14 06:00:00-05:00,1.72,1.63,-5.08,TSN
2023-02-06 06:00:00-05:00,1.37,0.85,-38.09,TSN
2023-05-08 06:00:00-04:00,0.8,-0.04,-105.0,TSN
2023-08-07 07:00:00-04:00,0.26,0.15,-42.99,TSN
2023-11-13 07:00:00-05:00,0.25,0.37,47.13,TSN
2024-02-05 07:00:00-05:00,0.42,0.69,63.5,TSN
2024-05-06 07:00:00-04:00,0.4,0.62,56.81,TSN
2024-08-05 07:00:00-04:00,0.67,0.87,30.33,TSN
2024-11-12 07:00:00-05:00,0.69,0.92,33.64,TSN
2025-02-03 07:00:00-05:00,0.88,1.14,29.91,TSN
2025-05-05 07:00:00-04:00,0.82,0.92,12.24,TSN
2025-08-04 07:00:00-04:00,0.78,0.91,16.17,TSN
2025-11-10 07:00:00-05:00,0.83,1.15,37.77,TSN
2020-01-29 06:00:00-05:00,1.42,1.4,-1.74,TT
2020-05-05 07:00:00-04:00,0.52,0.43,-16.65,TT
2020-07-29 06:00:00-04:00,0.76,1.27,67.79,TT
2020-10-28 06:00:00-04:00,1.33,1.72,29.07,TT
2021-02-05 06:00:00-05:00,0.93,1.03,10.94,TT
2021-05-05 06:00:00-04:00,0.62,1.01,62.23,TT
2021-08-04 06:00:00-04:00,1.89,1.92,1.79,TT
2021-11-03 06:00:00-04:00,1.85,1.8,-2.57,TT
2022-01-31 06:00:00-05:00,1.31,1.36,3.66,TT
2022-05-04 06:00:00-04:00,0.99,1.12,13.26,TT
2022-08-03 06:00:00-04:00,2.1,2.16,2.96,TT
2022-11-02 06:00:00-04:00,2.12,2.27,7.05,TT
2023-02-02 06:00:00-05:00,1.64,1.82,10.71,TT
2023-05-03 06:00:00-04:00,1.34,1.41,5.45,TT
2023-08-02 06:00:00-04:00,2.56,2.68,4.77,TT
2023-11-01 06:00:00-04:00,2.67,2.74,2.67,TT
2024-02-01 06:00:00-05:00,2.13,2.17,1.73,TT
2024-04-30 06:00:00-04:00,1.65,1.94,17.73,TT
2024-07-31 06:00:00-04:00,3.08,3.3,7.13,TT
2024-10-30 06:00:00-04:00,3.24,3.37,4.01,TT
2025-01-30 06:00:00-05:00,2.54,2.61,2.66,TT
2025-04-30 06:00:00-04:00,2.2,2.67,21.5,TT
2025-07-30 06:00:00-04:00,3.79,3.88,2.29,TT
2025-10-30 06:00:00-04:00,3.78,3.88,2.69,TT
2020-02-27 16:00:00-05:00,0.12,0.15,28.61,TTD
2020-05-07 16:00:00-04:00,0.04,0.09,120.0,TTD
2020-08-06 16:00:00-04:00,0.03,0.09,237.99,TTD
2020-11-05 16:00:00-05:00,0.05,0.13,181.22,TTD
2021-02-18 16:00:00-05:00,0.19,0.37,97.51,TTD
2021-05-10 08:00:00-04:00,0.08,0.14,75.11,TTD
2021-08-09 08:00:00-04:00,0.13,0.18,42.76,TTD
2021-11-08 07:00:00-05:00,0.15,0.18,19.98,TTD
2022-02-16 07:00:00-05:00,0.28,0.42,51.18,TTD
2022-05-10 16:00:00-04:00,0.14,0.21,47.07,TTD
2022-08-09 16:00:00-04:00,0.2,0.2,0.39,TTD
2022-11-09 06:00:00-05:00,0.23,0.26,15.22,TTD
2023-02-15 06:00:00-05:00,0.36,0.38,5.95,TTD
2023-05-10 16:00:00-04:00,0.12,0.23,87.86,TTD
2023-08-09 16:00:00-04:00,0.26,0.28,8.51,TTD
2023-11-09 16:00:00-05:00,0.29,0.33,13.63,TTD
2024-02-15 16:00:00-05:00,0.43,0.41,-4.58,TTD
2024-05-08 22:00:00-04:00,0.22,0.26,20.74,TTD
2024-08-08 16:00:00-04:00,0.36,0.39,9.54,TTD
2024-11-07 16:00:00-05:00,0.39,0.41,4.27,TTD
2025-02-12 16:00:00-05:00,0.33,0.36,8.34,TTD
2025-05-08 16:00:00-04:00,0.04,0.1,165.53,TTD
2025-08-07 16:00:00-04:00,0.41,0.41,-0.92,TTD
2025-11-06 16:00:00-05:00,0.2,0.23,14.62,TTD
2020-02-06 16:00:00-05:00,1.75,1.7,-2.92,TTWO
2020-05-20 16:00:00-04:00,0.89,1.5,67.3,TTWO
2020-08-03 16:00:00-04:00,1.6,2.3,43.67,TTWO
2020-11-05 16:00:00-05:00,1.52,2.01,32.33,TTWO
2021-02-08 16:00:00-05:00,0.96,1.25,29.59,TTWO
2021-05-18 16:00:00-04:00,0.68,1.43,111.17,TTWO
2021-08-02 16:00:00-04:00,0.9,1.01,13.24,TTWO
2021-11-03 16:00:00-04:00,1.38,1.63,18.58,TTWO
2022-02-07 16:00:00-05:00,1.18,1.32,11.49,TTWO
2022-05-16 16:00:00-04:00,1.03,1.18,14.75,TTWO
2022-08-08 16:00:00-04:00,0.87,0.74,-15.44,TTWO
2022-11-07 16:00:00-05:00,1.38,1.32,-4.91,TTWO
2023-02-06 16:00:00-05:00,0.88,0.86,-1.44,TTWO
2023-05-17 16:00:00-04:00,0.67,0.63,-6.26,TTWO
2023-08-08 16:00:00-04:00,0.37,0.3,-18.75,TTWO
2023-11-08 16:00:00-05:00,1.03,1.42,37.58,TTWO
2024-02-08 16:00:00-05:00,0.72,0.53,-27.08,TTWO
2024-05-16 16:00:00-04:00,0.08,-0.59,-873.17,TTWO
2024-08-08 16:00:00-04:00,0.01,-0.23,-1895.31,TTWO
2024-11-06 16:00:00-05:00,0.41,0.57,38.41,TTWO
2025-02-06 16:00:00-05:00,0.56,0.73,29.71,TTWO
2025-05-15 16:00:00-04:00,1.09,1.3,18.88,TTWO
2025-08-07 16:00:00-04:00,0.27,0.65,142.92,TTWO
2025-11-06 16:00:00-05:00,0.93,1.68,80.24,TTWO
2020-01-22 16:00:00-05:00,1.04,1.17,12.84,TXN
2020-04-21 17:00:00-04:00,1.02,1.3,27.62,TXN
2020-07-21 16:00:00-04:00,0.92,1.57,71.15,TXN
2020-10-20 16:00:00-04:00,1.29,1.5,16.41,TXN
2021-01-26 16:00:00-05:00,1.34,1.86,38.01,TXN
2021-04-27 16:00:00-04:00,1.61,1.92,19.45,TXN
2021-07-21 16:00:00-04:00,1.85,2.1,13.62,TXN
2021-10-26 16:00:00-04:00,2.09,2.12,1.61,TXN
2022-01-25 16:00:00-05:00,1.96,2.33,18.97,TXN
2022-04-26 16:00:00-04:00,2.19,2.42,10.44,TXN
2022-07-26 16:00:00-04:00,2.15,2.52,17.26,TXN
2022-10-25 16:00:00-04:00,2.39,2.47,3.18,TXN
2023-01-24 16:00:00-05:00,2.03,2.19,7.92,TXN
2023-04-25 16:00:00-04:00,1.8,1.85,2.51,TXN
2023-07-25 16:00:00-04:00,1.76,1.87,6.06,TXN
2023-10-24 16:00:00-04:00,1.82,1.85,1.88,TXN
2024-01-23 16:00:00-05:00,1.49,1.46,-2.1,TXN
2024-04-23 16:00:00-04:00,1.08,1.22,13.13,TXN
2024-07-23 16:00:00-04:00,1.19,1.17,-1.48,TXN
2024-10-22 16:00:00-04:00,1.37,1.47,7.08,TXN
2025-01-23 16:00:00-05:00,1.2,1.3,8.29,TXN
2025-04-23 16:00:00-04:00,1.1,1.28,16.76,TXN
2025-07-22 16:00:00-04:00,1.37,1.41,3.2,TXN
2025-10-21 16:00:00-04:00,1.49,1.57,5.81,TXN
2020-01-29 06:00:00-05:00,1.08,1.11,2.64,TXT
2020-04-30 06:00:00-04:00,0.47,0.35,-25.81,TXT
2020-07-30 06:00:00-04:00,-0.09,0.13,248.38,TXT
2020-10-29 06:00:00-04:00,0.36,0.53,46.43,TXT
